Building Name,Floor Number,Short Name of Space,Full Name of Space,Space Type,Capacity,Space Function,Level Number,Calculated Square Footage,X,Y,building_id,room_id,room_name,Hour,Length of Class,building_name,abbr_building_name,class_number
TAY,1,144,TAY144,Classroom,30,Religion Classroom,1,595,-111.782894,43.816769,22,41,144 Lecture Hall,765,60,Taylor,TAY,144
TAY,1,144,TAY144,Classroom,30,Religion Classroom,1,595,-111.782894,43.816769,22,41,144 Lecture Hall,465,60,Taylor,TAY,144
TAY,1,144,TAY144,Classroom,30,Religion Classroom,1,595,-111.782894,43.816769,22,41,144 Lecture Hall,690,60,Taylor,TAY,144
TAY,1,144,TAY144,Classroom,30,Religion Classroom,1,595,-111.782894,43.816769,22,41,144 Lecture Hall,615,60,Taylor,TAY,144
TAY,1,144,TAY144,Classroom,30,Religion Classroom,1,595,-111.782894,43.816769,22,41,144 Lecture Hall,840,60,Taylor,TAY,144
TAY,1,144,TAY144,Classroom,30,Religion Classroom,1,595,-111.782894,43.816769,22,41,144 Lecture Hall,915,60,Taylor,TAY,144
TAY,1,144,TAY144,Classroom,30,Religion Classroom,1,595,-111.782894,43.816769,22,41,144 Lecture Hall,540,60,Taylor,TAY,144
TAY,1,140,TAY140,Classroom,29,Religion Classroom,1,620,-111.782816,43.816773,22,40,140 Lecture Hall,690,60,Taylor,TAY,140
TAY,1,140,TAY140,Classroom,29,Religion Classroom,1,620,-111.782816,43.816773,22,40,140 Lecture Hall,765,60,Taylor,TAY,140
TAY,1,140,TAY140,Classroom,29,Religion Classroom,1,620,-111.782816,43.816773,22,40,140 Lecture Hall,615,60,Taylor,TAY,140
TAY,1,140,TAY140,Classroom,29,Religion Classroom,1,620,-111.782816,43.816773,22,40,140 Lecture Hall,540,60,Taylor,TAY,140
TAY,1,140,TAY140,Classroom,29,Religion Classroom,1,620,-111.782816,43.816773,22,40,140 Lecture Hall,465,60,Taylor,TAY,140
TAY,1,140,TAY140,Classroom,29,Religion Classroom,1,620,-111.782816,43.816773,22,40,140 Lecture Hall,915,60,Taylor,TAY,140
TAY,1,140,TAY140,Classroom,29,Religion Classroom,1,620,-111.782816,43.816773,22,40,140 Lecture Hall,840,60,Taylor,TAY,140
TAY,1,130,TAY130,Classroom,45,Religion Classroom,1,915,-111.782668,43.816766,22,39,130 Classroom,840,60,Taylor,TAY,130
TAY,1,130,TAY130,Classroom,45,Religion Classroom,1,915,-111.782668,43.816766,22,39,130 Classroom,615,60,Taylor,TAY,130
TAY,1,130,TAY130,Classroom,45,Religion Classroom,1,915,-111.782668,43.816766,22,39,130 Classroom,540,60,Taylor,TAY,130
TAY,1,130,TAY130,Classroom,45,Religion Classroom,1,915,-111.782668,43.816766,22,39,130 Classroom,465,60,Taylor,TAY,130
TAY,1,130,TAY130,Classroom,45,Religion Classroom,1,915,-111.782668,43.816766,22,39,130 Classroom,765,60,Taylor,TAY,130
TAY,1,130,TAY130,Classroom,45,Religion Classroom,1,915,-111.782668,43.816766,22,39,130 Classroom,690,60,Taylor,TAY,130
TAY,1,120,TAY120,Classroom,190,Lecture Hall,1,2092,-111.782504,43.816721,22,38,120 Lecture Hall,765,60,Taylor,TAY,120
TAY,1,120,TAY120,Classroom,190,Lecture Hall,1,2092,-111.782504,43.816721,22,38,120 Lecture Hall,690,60,Taylor,TAY,120
TAY,1,120,TAY120,Classroom,190,Lecture Hall,1,2092,-111.782504,43.816721,22,38,120 Lecture Hall,465,60,Taylor,TAY,120
TAY,1,120,TAY120,Classroom,190,Lecture Hall,1,2092,-111.782504,43.816721,22,38,120 Lecture Hall,615,60,Taylor,TAY,120
TAY,1,120,TAY120,Classroom,190,Lecture Hall,1,2092,-111.782504,43.816721,22,38,120 Lecture Hall,540,60,Taylor,TAY,120
TAY,1,120,TAY120,Classroom,190,Lecture Hall,1,2092,-111.782504,43.816721,22,38,120 Lecture Hall,1140,60,Taylor,TAY,120
SMI,1,123,SMI123,Laboratory,40,Computer Lab,1,938,-111.781465,43.819417,17,310,123 Computer Lab,600,480,Smith,SMI,123
SMI,1,131,SMI131,Classroom,29,Classroom,1,427,-111.781601,43.81935,17,313,131 Classroom,690,60,Smith,SMI,131
SMI,1,131,SMI131,Classroom,29,Classroom,1,427,-111.781601,43.81935,17,313,131 Classroom,765,60,Smith,SMI,131
SMI,1,131,SMI131,Classroom,29,Classroom,1,427,-111.781601,43.81935,17,313,131 Classroom,915,60,Smith,SMI,131
SMI,1,131,SMI131,Classroom,29,Classroom,1,427,-111.781601,43.81935,17,313,131 Classroom,840,60,Smith,SMI,131
SMI,1,131,SMI131,Classroom,29,Classroom,1,427,-111.781601,43.81935,17,313,131 Classroom,540,60,Smith,SMI,131
SMI,1,131,SMI131,Classroom,29,Classroom,1,427,-111.781601,43.81935,17,313,131 Classroom,615,60,Smith,SMI,131
SMI,1,129,SMI129,Classroom,60,Classroom,1,898,-111.781588,43.819417,17,312,129 Classroom,585,90,Smith,SMI,129
SMI,1,129,SMI129,Classroom,60,Classroom,1,898,-111.781588,43.819417,17,312,129 Classroom,690,90,Smith,SMI,129
