building_id,room_id,room_name,Hour,Length of Class,building_name,abbr_building_name,class_number,Full Name of Space
12,519,BTH216 East Info ,0,1439,Manwaring Center,MAN,BTH216,MANBTH216
12,878,BTH217 East Info ,0,1439,Manwaring Center,MAN,BTH217,MANBTH217
12,1012,BTH218 East Info ,0,1439,Manwaring Center,MAN,BTH218,MANBTH218
13,1225,108 Group Study Room,480,120,McKay Library,MCK,108,MCK108
13,1225,108 Group Study Room,855,180,McKay Library,MCK,108,MCK108
13,1225,108 Group Study Room,723,66,McKay Library,MCK,108,MCK108
13,1225,108 Group Study Room,797,58,McKay Library,MCK,108,MCK108
13,1225,108 Group Study Room,1080,120,McKay Library,MCK,108,MCK108
13,1267,130 Library Meeting Room,720,45,McKay Library,MCK,130,MCK130
13,1267,130 Library Meeting Room,835,50,McKay Library,MCK,130,MCK130
13,1267,130 Library Meeting Room,963,87,McKay Library,MCK,130,MCK130
13,1267,130 Library Meeting Room,523,92,McKay Library,MCK,130,MCK130
13,1186,140E Large Group Study Room,720,180,McKay Library,MCK,140E,MCK140E
13,1186,140E Large Group Study Room,540,165,McKay Library,MCK,140E,MCK140E
13,1186,140E Large Group Study Room,960,75,McKay Library,MCK,140E,MCK140E
13,1186,140E Large Group Study Room,1155,180,McKay Library,MCK,140E,MCK140E
13,764,208 Group Study Room,796,59,McKay Library,MCK,208,MCK208
13,764,208 Group Study Room,537,52,McKay Library,MCK,208,MCK208
13,764,208 Group Study Room,1170,180,McKay Library,MCK,208,MCK208
13,764,208 Group Study Room,1040,70,McKay Library,MCK,208,MCK208
13,764,208 Group Study Room,604,131,McKay Library,MCK,208,MCK208
13,764,208 Group Study Room,881,53,McKay Library,MCK,208,MCK208
13,765,209 Group Study Room,519,96,McKay Library,MCK,209,MCK209
13,765,209 Group Study Room,832,128,McKay Library,MCK,209,MCK209
13,765,209 Group Study Room,720,90,McKay Library,MCK,209,MCK209
13,765,209 Group Study Room,1000,65,McKay Library,MCK,209,MCK209
13,765,209 Group Study Room,1140,120,McKay Library,MCK,209,MCK209
13,765,209 Group Study Room,683,37,McKay Library,MCK,209,MCK209
13,766,250A Group Study Room,600,90,McKay Library,MCK,250A,MCK250A
13,766,250A Group Study Room,1065,75,McKay Library,MCK,250A,MCK250A
13,766,250A Group Study Room,898,32,McKay Library,MCK,250A,MCK250A
13,766,250A Group Study Room,690,150,McKay Library,MCK,250A,MCK250A
13,247,293 Classroom,465,60,McKay Library,MCK,293,MCK293
13,247,293 Classroom,615,60,McKay Library,MCK,293,MCK293
13,247,293 Classroom,765,60,McKay Library,MCK,293,MCK293
13,247,293 Classroom,840,60,McKay Library,MCK,293,MCK293
13,247,293 Classroom,690,60,McKay Library,MCK,293,MCK293
13,248,294 Classroom,465,60,McKay Library,MCK,294,MCK294
13,248,294 Classroom,765,60,McKay Library,MCK,294,MCK294
13,248,294 Classroom,615,60,McKay Library,MCK,294,MCK294
13,248,294 Classroom,540,60,McKay Library,MCK,294,MCK294
13,248,294 Classroom,690,60,McKay Library,MCK,294,MCK294
13,248,294 Classroom,915,60,McKay Library,MCK,294,MCK294
13,248,294 Classroom,840,60,McKay Library,MCK,294,MCK294
13,782,310 Group Study Room,606,189,McKay Library,MCK,310,MCK310
13,782,310 Group Study Room,900,80,McKay Library,MCK,310,MCK310
13,782,310 Group Study Room,843,57,McKay Library,MCK,310,MCK310
13,782,310 Group Study Room,1035,48,McKay Library,MCK,310,MCK310
13,782,310 Group Study Room,495,60,McKay Library,MCK,310,MCK310
13,782,310 Group Study Room,1170,180,McKay Library,MCK,310,MCK310
13,808,312 Group Study Room,480,180,McKay Library,MCK,312,MCK312
13,808,312 Group Study Room,675,69,McKay Library,MCK,312,MCK312
13,808,312 Group Study Room,855,135,McKay Library,MCK,312,MCK312
13,250,364 Computer Lab,615,60,McKay Library,MCK,364,MCK364
13,250,364 Computer Lab,540,60,McKay Library,MCK,364,MCK364
14,254,125 Classroom,840,60,Ricks,RKS,125,RKS125
14,254,125 Classroom,690,60,Ricks,RKS,125,RKS125
14,254,125 Classroom,615,60,Ricks,RKS,125,RKS125
14,254,125 Classroom,765,60,Ricks,RKS,125,RKS125
14,254,125 Classroom,540,60,Ricks,RKS,125,RKS125
14,255,127 Classroom,615,60,Ricks,RKS,127,RKS127
14,255,127 Classroom,840,60,Ricks,RKS,127,RKS127
14,255,127 Classroom,690,60,Ricks,RKS,127,RKS127
14,255,127 Classroom,540,60,Ricks,RKS,127,RKS127
14,255,127 Classroom,765,60,Ricks,RKS,127,RKS127
14,256,130 Classroom,480,90,Ricks,RKS,130,RKS130
14,256,130 Classroom,585,90,Ricks,RKS,130,RKS130
14,256,130 Classroom,690,90,Ricks,RKS,130,RKS130
14,256,130 Classroom,795,90,Ricks,RKS,130,RKS130
14,257,131 Classroom,615,60,Ricks,RKS,131,RKS131
14,257,131 Classroom,765,60,Ricks,RKS,131,RKS131
14,257,131 Classroom,540,60,Ricks,RKS,131,RKS131
14,257,131 Classroom,465,60,Ricks,RKS,131,RKS131
14,257,131 Classroom,840,60,Ricks,RKS,131,RKS131
14,257,131 Classroom,690,60,Ricks,RKS,131,RKS131
14,258,147 Lecture Hall,540,60,Ricks,RKS,147,RKS147
14,258,147 Lecture Hall,840,60,Ricks,RKS,147,RKS147
14,258,147 Lecture Hall,765,60,Ricks,RKS,147,RKS147
14,258,147 Lecture Hall,615,60,Ricks,RKS,147,RKS147
14,258,147 Lecture Hall,690,60,Ricks,RKS,147,RKS147
14,259,160 Classroom,690,60,Ricks,RKS,160,RKS160
14,259,160 Classroom,615,60,Ricks,RKS,160,RKS160
14,259,160 Classroom,465,60,Ricks,RKS,160,RKS160
14,259,160 Classroom,540,60,Ricks,RKS,160,RKS160
14,259,160 Classroom,795,90,Ricks,RKS,160,RKS160
14,260,161 Lecture Hall,840,60,Ricks,RKS,161,RKS161
14,260,161 Lecture Hall,465,60,Ricks,RKS,161,RKS161
14,260,161 Lecture Hall,540,60,Ricks,RKS,161,RKS161
14,260,161 Lecture Hall,615,60,Ricks,RKS,161,RKS161
14,260,161 Lecture Hall,690,60,Ricks,RKS,161,RKS161
14,260,161 Lecture Hall,915,60,Ricks,RKS,161,RKS161
14,261,173 Lecture Hall,540,60,Ricks,RKS,173,RKS173
14,261,173 Lecture Hall,615,60,Ricks,RKS,173,RKS173
14,261,173 Lecture Hall,690,60,Ricks,RKS,173,RKS173
14,261,173 Lecture Hall,840,60,Ricks,RKS,173,RKS173
14,261,173 Lecture Hall,765,60,Ricks,RKS,173,RKS173
14,262,178 Classroom,615,60,Ricks,RKS,178,RKS178
14,262,178 Classroom,915,60,Ricks,RKS,178,RKS178
14,262,178 Classroom,540,60,Ricks,RKS,178,RKS178
14,262,178 Classroom,765,60,Ricks,RKS,178,RKS178
14,262,178 Classroom,690,60,Ricks,RKS,178,RKS178
14,262,178 Classroom,840,60,Ricks,RKS,178,RKS178
14,263,180 Classroom,915,60,Ricks,RKS,180,RKS180
14,263,180 Classroom,615,60,Ricks,RKS,180,RKS180
14,263,180 Classroom,840,60,Ricks,RKS,180,RKS180
14,263,180 Classroom,540,60,Ricks,RKS,180,RKS180
14,263,180 Classroom,765,60,Ricks,RKS,180,RKS180
14,264,186 Classroom,915,60,Ricks,RKS,186,RKS186
14,264,186 Classroom,540,60,Ricks,RKS,186,RKS186
14,264,186 Classroom,615,60,Ricks,RKS,186,RKS186
14,264,186 Classroom,765,60,Ricks,RKS,186,RKS186
14,264,186 Classroom,840,60,Ricks,RKS,186,RKS186
14,264,186 Classroom,690,60,Ricks,RKS,186,RKS186
14,265,211 Classroom,765,60,Ricks,RKS,211,RKS211
14,265,211 Classroom,465,60,Ricks,RKS,211,RKS211
14,265,211 Classroom,540,60,Ricks,RKS,211,RKS211
14,265,211 Classroom,615,60,Ricks,RKS,211,RKS211
14,265,211 Classroom,690,60,Ricks,RKS,211,RKS211
14,265,211 Classroom,915,60,Ricks,RKS,211,RKS211
14,265,211 Classroom,840,60,Ricks,RKS,211,RKS211
14,265,211 Classroom,990,60,Ricks,RKS,211,RKS211
14,266,215 Classroom,615,60,Ricks,RKS,215,RKS215
14,266,215 Classroom,465,60,Ricks,RKS,215,RKS215
14,266,215 Classroom,765,60,Ricks,RKS,215,RKS215
14,266,215 Classroom,840,60,Ricks,RKS,215,RKS215
14,266,215 Classroom,540,60,Ricks,RKS,215,RKS215
14,266,215 Classroom,690,60,Ricks,RKS,215,RKS215
14,266,215 Classroom,915,60,Ricks,RKS,215,RKS215
14,267,225 Classroom,465,60,Ricks,RKS,225,RKS225
14,267,225 Classroom,540,60,Ricks,RKS,225,RKS225
14,267,225 Classroom,615,60,Ricks,RKS,225,RKS225
14,267,225 Classroom,915,60,Ricks,RKS,225,RKS225
14,267,225 Classroom,690,60,Ricks,RKS,225,RKS225
14,267,225 Classroom,765,60,Ricks,RKS,225,RKS225
14,267,225 Classroom,840,60,Ricks,RKS,225,RKS225
14,267,225 Classroom,975,60,Ricks,RKS,225,RKS225
14,268,226 Classroom,465,60,Ricks,RKS,226,RKS226
14,268,226 Classroom,540,60,Ricks,RKS,226,RKS226
14,268,226 Classroom,615,60,Ricks,RKS,226,RKS226
14,268,226 Classroom,765,60,Ricks,RKS,226,RKS226
14,268,226 Classroom,840,60,Ricks,RKS,226,RKS226
14,268,226 Classroom,915,60,Ricks,RKS,226,RKS226
14,268,226 Classroom,690,60,Ricks,RKS,226,RKS226
14,269,227 Classroom,465,60,Ricks,RKS,227,RKS227
14,269,227 Classroom,540,60,Ricks,RKS,227,RKS227
14,269,227 Classroom,990,60,Ricks,RKS,227,RKS227
14,269,227 Classroom,765,60,Ricks,RKS,227,RKS227
14,269,227 Classroom,915,60,Ricks,RKS,227,RKS227
14,269,227 Classroom,840,60,Ricks,RKS,227,RKS227
14,269,227 Classroom,615,60,Ricks,RKS,227,RKS227
14,269,227 Classroom,690,60,Ricks,RKS,227,RKS227
14,270,229 Classroom,765,60,Ricks,RKS,229,RKS229
14,270,229 Classroom,540,60,Ricks,RKS,229,RKS229
14,270,229 Classroom,465,60,Ricks,RKS,229,RKS229
14,270,229 Classroom,615,60,Ricks,RKS,229,RKS229
14,270,229 Classroom,690,60,Ricks,RKS,229,RKS229
14,270,229 Classroom,840,60,Ricks,RKS,229,RKS229
14,271,231 Classroom,465,60,Ricks,RKS,231,RKS231
14,271,231 Classroom,615,60,Ricks,RKS,231,RKS231
14,271,231 Classroom,765,60,Ricks,RKS,231,RKS231
14,271,231 Classroom,840,60,Ricks,RKS,231,RKS231
14,271,231 Classroom,540,60,Ricks,RKS,231,RKS231
14,272,245 Classroom Laptop,915,60,Ricks,RKS,245,RKS245
14,272,245 Classroom Laptop,765,60,Ricks,RKS,245,RKS245
14,272,245 Classroom Laptop,990,60,Ricks,RKS,245,RKS245
14,272,245 Classroom Laptop,840,60,Ricks,RKS,245,RKS245
14,272,245 Classroom Laptop,465,60,Ricks,RKS,245,RKS245
14,272,245 Classroom Laptop,540,60,Ricks,RKS,245,RKS245
14,272,245 Classroom Laptop,615,60,Ricks,RKS,245,RKS245
14,273,247 Classroom,840,60,Ricks,RKS,247,RKS247
14,273,247 Classroom,615,60,Ricks,RKS,247,RKS247
14,273,247 Classroom,540,60,Ricks,RKS,247,RKS247
14,273,247 Classroom,690,60,Ricks,RKS,247,RKS247
14,273,247 Classroom,765,60,Ricks,RKS,247,RKS247
14,273,247 Classroom,465,60,Ricks,RKS,247,RKS247
14,274,261 Classroom,690,60,Ricks,RKS,261,RKS261
14,274,261 Classroom,465,60,Ricks,RKS,261,RKS261
14,274,261 Classroom,615,60,Ricks,RKS,261,RKS261
14,274,261 Classroom,840,60,Ricks,RKS,261,RKS261
14,274,261 Classroom,540,60,Ricks,RKS,261,RKS261
14,274,261 Classroom,765,60,Ricks,RKS,261,RKS261
14,274,261 Classroom,915,60,Ricks,RKS,261,RKS261
14,275,265 Classroom,765,60,Ricks,RKS,265,RKS265
14,275,265 Classroom,840,60,Ricks,RKS,265,RKS265
14,275,265 Classroom,465,60,Ricks,RKS,265,RKS265
14,275,265 Classroom,540,60,Ricks,RKS,265,RKS265
14,275,265 Classroom,690,60,Ricks,RKS,265,RKS265
14,275,265 Classroom,615,60,Ricks,RKS,265,RKS265
14,275,265 Classroom,915,60,Ricks,RKS,265,RKS265
14,276,267 Classroom,765,60,Ricks,RKS,267,RKS267
14,276,267 Classroom,915,60,Ricks,RKS,267,RKS267
14,276,267 Classroom,465,60,Ricks,RKS,267,RKS267
14,276,267 Classroom,615,60,Ricks,RKS,267,RKS267
14,276,267 Classroom,690,60,Ricks,RKS,267,RKS267
14,276,267 Classroom,840,60,Ricks,RKS,267,RKS267
14,276,267 Classroom,540,60,Ricks,RKS,267,RKS267
14,277,272 Classroom,690,60,Ricks,RKS,272,RKS272
14,277,272 Classroom,915,60,Ricks,RKS,272,RKS272
14,277,272 Classroom,480,90,Ricks,RKS,272,RKS272
14,277,272 Classroom,585,75,Ricks,RKS,272,RKS272
14,277,272 Classroom,765,75,Ricks,RKS,272,RKS272
14,278,273 Classroom,615,60,Ricks,RKS,273,RKS273
14,278,273 Classroom,690,60,Ricks,RKS,273,RKS273
14,278,273 Classroom,840,60,Ricks,RKS,273,RKS273
14,278,273 Classroom,540,60,Ricks,RKS,273,RKS273
14,278,273 Classroom,765,60,Ricks,RKS,273,RKS273
14,633,Ricks Patio and Foyer Combination,630,30,Ricks,RKS,Ricks,RKSRicks
16,280,105 Classroom,615,60,Romney,ROM,105,ROM105
16,280,105 Classroom,540,60,Romney,ROM,105,ROM105
16,280,105 Classroom,915,60,Romney,ROM,105,ROM105
16,280,105 Classroom,840,60,Romney,ROM,105,ROM105
16,283,127 Classroom,615,60,Romney,ROM,127,ROM127
16,283,127 Classroom,540,60,Romney,ROM,127,ROM127
16,283,127 Classroom,915,60,Romney,ROM,127,ROM127
16,283,127 Classroom,690,60,Romney,ROM,127,ROM127
16,283,127 Classroom,765,60,Romney,ROM,127,ROM127
16,285,131 Classroom,945,150,Romney,ROM,131,ROM131
16,285,131 Classroom,615,60,Romney,ROM,131,ROM131
16,285,131 Classroom,765,60,Romney,ROM,131,ROM131
16,285,131 Classroom,840,60,Romney,ROM,131,ROM131
16,285,131 Classroom,540,60,Romney,ROM,131,ROM131
16,286,141 Computer Lab,465,60,Romney,ROM,141,ROM141
16,286,141 Computer Lab,765,60,Romney,ROM,141,ROM141
16,286,141 Computer Lab,615,60,Romney,ROM,141,ROM141
16,286,141 Computer Lab,690,60,Romney,ROM,141,ROM141
16,286,141 Computer Lab,840,60,Romney,ROM,141,ROM141
16,286,141 Computer Lab,540,60,Romney,ROM,141,ROM141
16,287,145 Classroom,690,60,Romney,ROM,145,ROM145
16,287,145 Classroom,615,60,Romney,ROM,145,ROM145
16,287,145 Classroom,840,60,Romney,ROM,145,ROM145
16,287,145 Classroom,765,60,Romney,ROM,145,ROM145
16,287,145 Classroom,540,60,Romney,ROM,145,ROM145
16,287,145 Classroom,465,60,Romney,ROM,145,ROM145
16,291,172 Lecture Hall,690,60,Romney,ROM,172,ROM172
16,291,172 Lecture Hall,765,60,Romney,ROM,172,ROM172
16,291,172 Lecture Hall,1080,60,Romney,ROM,172,ROM172
16,291,172 Lecture Hall,540,120,Romney,ROM,172,ROM172
16,292,179 Classroom,765,60,Romney,ROM,179,ROM179
16,292,179 Classroom,915,135,Romney,ROM,179,ROM179
16,292,179 Classroom,540,60,Romney,ROM,179,ROM179
16,292,179 Classroom,1065,195,Romney,ROM,179,ROM179
16,292,179 Classroom,840,60,Romney,ROM,179,ROM179
16,292,179 Classroom,615,60,Romney,ROM,179,ROM179
16,297,229 Classroom,615,60,Romney,ROM,229,ROM229
16,297,229 Classroom,540,60,Romney,ROM,229,ROM229
16,297,229 Classroom,765,60,Romney,ROM,229,ROM229
16,297,229 Classroom,840,60,Romney,ROM,229,ROM229
16,297,229 Classroom,465,60,Romney,ROM,229,ROM229
16,297,229 Classroom,915,60,Romney,ROM,229,ROM229
16,298,255 Classroom,765,60,Romney,ROM,255,ROM255
16,298,255 Classroom,465,60,Romney,ROM,255,ROM255
16,298,255 Classroom,615,60,Romney,ROM,255,ROM255
16,298,255 Classroom,915,60,Romney,ROM,255,ROM255
16,298,255 Classroom,990,45,Romney,ROM,255,ROM255
16,298,255 Classroom,840,60,Romney,ROM,255,ROM255
16,299,260 Lecture Hall,615,60,Romney,ROM,260,ROM260
16,299,260 Lecture Hall,465,60,Romney,ROM,260,ROM260
16,299,260 Lecture Hall,540,60,Romney,ROM,260,ROM260
16,300,262 Lecture Hall,615,60,Romney,ROM,262,ROM262
16,301,268 Classroom,840,60,Romney,ROM,268,ROM268
16,301,268 Classroom,915,60,Romney,ROM,268,ROM268
16,301,268 Classroom,765,60,Romney,ROM,268,ROM268
16,301,268 Classroom,540,60,Romney,ROM,268,ROM268
16,301,268 Classroom,615,60,Romney,ROM,268,ROM268
16,302,270 Classroom,540,60,Romney,ROM,270,ROM270
16,302,270 Classroom,615,60,Romney,ROM,270,ROM270
16,302,270 Classroom,690,60,Romney,ROM,270,ROM270
16,302,270 Classroom,765,60,Romney,ROM,270,ROM270
16,302,270 Classroom,915,60,Romney,ROM,270,ROM270
16,433,276 Classroom,885,180,Romney,ROM,276,ROM276
16,433,276 Classroom,585,90,Romney,ROM,276,ROM276
16,433,276 Classroom,690,180,Romney,ROM,276,ROM276
16,433,276 Classroom,495,60,Romney,ROM,276,ROM276
16,305,277 Classroom,615,60,Romney,ROM,277,ROM277
16,305,277 Classroom,1020,120,Romney,ROM,277,ROM277
16,305,277 Classroom,765,60,Romney,ROM,277,ROM277
16,305,277 Classroom,840,60,Romney,ROM,277,ROM277
16,305,277 Classroom,915,60,Romney,ROM,277,ROM277
16,305,277 Classroom,690,60,Romney,ROM,277,ROM277
16,305,277 Classroom,540,60,Romney,ROM,277,ROM277
16,306,279 Classroom,840,60,Romney,ROM,279,ROM279
16,306,279 Classroom,615,60,Romney,ROM,279,ROM279
16,306,279 Classroom,540,60,Romney,ROM,279,ROM279
16,306,279 Classroom,765,60,Romney,ROM,279,ROM279
16,431,297 Classroom,765,60,Romney,ROM,297,ROM297
16,431,297 Classroom,615,60,Romney,ROM,297,ROM297
16,431,297 Classroom,540,60,Romney,ROM,297,ROM297
16,431,297 Classroom,840,60,Romney,ROM,297,ROM297
16,431,297 Classroom,930,60,Romney,ROM,297,ROM297
16,308,299 Classroom,915,60,Romney,ROM,299,ROM299
16,308,299 Classroom,840,60,Romney,ROM,299,ROM299
16,308,299 Classroom,765,60,Romney,ROM,299,ROM299
16,308,299 Classroom,465,60,Romney,ROM,299,ROM299
16,308,299 Classroom,540,60,Romney,ROM,299,ROM299
16,308,299 Classroom,615,60,Romney,ROM,299,ROM299
239,1024,148 Classroom,840,60,Science and Technology Center,STC,148,STC148
239,1024,148 Classroom,690,60,Science and Technology Center,STC,148,STC148
239,1024,148 Classroom,765,60,Science and Technology Center,STC,148,STC148
239,1024,148 Classroom,540,60,Science and Technology Center,STC,148,STC148
239,1024,148 Classroom,915,135,Science and Technology Center,STC,148,STC148
239,1024,148 Classroom,615,60,Science and Technology Center,STC,148,STC148
239,1025,152 Classroom,765,60,Science and Technology Center,STC,152,STC152
239,1025,152 Classroom,840,60,Science and Technology Center,STC,152,STC152
239,1025,152 Classroom,690,60,Science and Technology Center,STC,152,STC152
239,1029,201 Classroom,465,60,Science and Technology Center,STC,201,STC201
239,1029,201 Classroom,540,60,Science and Technology Center,STC,201,STC201
239,1029,201 Classroom,690,60,Science and Technology Center,STC,201,STC201
239,1029,201 Classroom,840,60,Science and Technology Center,STC,201,STC201
239,1029,201 Classroom,915,60,Science and Technology Center,STC,201,STC201
239,1029,201 Classroom,615,60,Science and Technology Center,STC,201,STC201
239,1029,201 Classroom,765,60,Science and Technology Center,STC,201,STC201
239,1177,201/205 Classroom Combo,540,60,Science and Technology Center,STC,201/205,STC201/205
239,1177,201/205 Classroom Combo,465,60,Science and Technology Center,STC,201/205,STC201/205
239,1177,201/205 Classroom Combo,540,60,Science and Technology Center,STC,201/205,STC201/205
239,1177,201/205 Classroom Combo,690,60,Science and Technology Center,STC,201/205,STC201/205
239,1177,201/205 Classroom Combo,840,60,Science and Technology Center,STC,201/205,STC201/205
239,1177,201/205 Classroom Combo,915,60,Science and Technology Center,STC,201/205,STC201/205
239,1177,201/205 Classroom Combo,615,60,Science and Technology Center,STC,201/205,STC201/205
239,1177,201/205 Classroom Combo,765,60,Science and Technology Center,STC,201/205,STC201/205
239,1177,201/205 Classroom Combo,780,90,Science and Technology Center,STC,201/205,STC201/205
239,1177,201/205 Classroom Combo,615,60,Science and Technology Center,STC,201/205,STC201/205
239,1030,205 Classroom,540,60,Science and Technology Center,STC,205,STC205
239,1030,205 Classroom,780,90,Science and Technology Center,STC,205,STC205
239,1030,205 Classroom,615,60,Science and Technology Center,STC,205,STC205
239,1276,207 Study Room,810,105,Science and Technology Center,STC,207,STC207
239,1276,207 Study Room,480,120,Science and Technology Center,STC,207,STC207
239,1276,207 Study Room,675,75,Science and Technology Center,STC,207,STC207
239,1276,207 Study Room,750,60,Science and Technology Center,STC,207,STC207
239,1276,207 Study Room,915,180,Science and Technology Center,STC,207,STC207
239,1203,217  Conference Room,675,120,Science and Technology Center,STC,217,STC217
239,1203,217  Conference Room,840,120,Science and Technology Center,STC,217,STC217
239,1203,217  Conference Room,990,180,Science and Technology Center,STC,217,STC217
239,1032,221 Classroom - Team Collaboration,690,90,Science and Technology Center,STC,221,STC221
239,1032,221 Classroom - Team Collaboration,615,60,Science and Technology Center,STC,221,STC221
239,1032,221 Classroom - Team Collaboration,480,120,Science and Technology Center,STC,221,STC221
239,1032,221 Classroom - Team Collaboration,780,240,Science and Technology Center,STC,221,STC221
239,1204,223 Study Room,900,60,Science and Technology Center,STC,223,STC223
239,1204,223 Study Room,885,15,Science and Technology Center,STC,223,STC223
239,1204,223 Study Room,600,180,Science and Technology Center,STC,223,STC223
239,1204,223 Study Room,960,120,Science and Technology Center,STC,223,STC223
239,1207,225  Conference Room,750,180,Science and Technology Center,STC,225,STC225
239,1207,225  Conference Room,480,180,Science and Technology Center,STC,225,STC225
239,1207,225  Conference Room,960,45,Science and Technology Center,STC,225,STC225
239,1207,225  Conference Room,1200,180,Science and Technology Center,STC,225,STC225
239,1207,225  Conference Room,660,60,Science and Technology Center,STC,225,STC225
239,1205,227 Study Room,570,180,Science and Technology Center,STC,227,STC227
239,1205,227 Study Room,765,180,Science and Technology Center,STC,227,STC227
239,1033,231 Classroom,615,60,Science and Technology Center,STC,231,STC231
239,1033,231 Classroom,540,60,Science and Technology Center,STC,231,STC231
239,1033,231 Classroom,765,60,Science and Technology Center,STC,231,STC231
239,1033,231 Classroom,840,60,Science and Technology Center,STC,231,STC231
239,1035,243 Computer Lab,615,60,Science and Technology Center,STC,243,STC243
239,1035,243 Computer Lab,690,60,Science and Technology Center,STC,243,STC243
239,1035,243 Computer Lab,765,60,Science and Technology Center,STC,243,STC243
239,1035,243 Computer Lab,840,60,Science and Technology Center,STC,243,STC243
239,1035,243 Computer Lab,540,60,Science and Technology Center,STC,243,STC243
239,1036,252 Classroom,915,60,Science and Technology Center,STC,252,STC252
239,1036,252 Classroom,480,90,Science and Technology Center,STC,252,STC252
239,1036,252 Classroom,585,90,Science and Technology Center,STC,252,STC252
239,1037,261 Classroom - Soils,615,120,Science and Technology Center,STC,261,STC261
239,1037,261 Classroom - Soils,780,120,Science and Technology Center,STC,261,STC261
239,1040,275 Lab - Forage,540,60,Science and Technology Center,STC,275,STC275
239,1044,290 Classroom,615,60,Science and Technology Center,STC,290,STC290
239,1044,290 Classroom,840,60,Science and Technology Center,STC,290,STC290
239,1044,290 Classroom,915,60,Science and Technology Center,STC,290,STC290
239,1044,290 Classroom,465,60,Science and Technology Center,STC,290,STC290
239,1044,290 Classroom,690,60,Science and Technology Center,STC,290,STC290
239,1044,290 Classroom,540,60,Science and Technology Center,STC,290,STC290
239,1044,290 Classroom,765,60,Science and Technology Center,STC,290,STC290
239,1046,294 Classroom,465,60,Science and Technology Center,STC,294,STC294
239,1046,294 Classroom,540,60,Science and Technology Center,STC,294,STC294
239,1046,294 Classroom,690,60,Science and Technology Center,STC,294,STC294
239,1046,294 Classroom,615,60,Science and Technology Center,STC,294,STC294
239,1046,294 Classroom,840,60,Science and Technology Center,STC,294,STC294
239,1046,294 Classroom,765,60,Science and Technology Center,STC,294,STC294
239,1047,295 Classroom,840,60,Science and Technology Center,STC,295,STC295
239,1047,295 Classroom,1020,60,Science and Technology Center,STC,295,STC295
239,1047,295 Classroom,540,60,Science and Technology Center,STC,295,STC295
239,1047,295 Classroom,915,90,Science and Technology Center,STC,295,STC295
239,1047,295 Classroom,615,60,Science and Technology Center,STC,295,STC295
239,1047,295 Classroom,465,60,Science and Technology Center,STC,295,STC295
239,1047,295 Classroom,780,30,Science and Technology Center,STC,295,STC295
239,1047,295 Classroom,690,60,Science and Technology Center,STC,295,STC295
239,1048,310L Classroom - Conference Room,540,60,Science and Technology Center,STC,310L,STC310L
239,1048,310L Classroom - Conference Room,690,60,Science and Technology Center,STC,310L,STC310L
239,1049,320P Classroom - Conference Room,690,60,Science and Technology Center,STC,320P,STC320P
239,1050,341 Classroom,915,60,Science and Technology Center,STC,341,STC341
239,1050,341 Classroom,690,60,Science and Technology Center,STC,341,STC341
239,1050,341 Classroom,765,60,Science and Technology Center,STC,341,STC341
239,1050,341 Classroom,840,60,Science and Technology Center,STC,341,STC341
239,1050,341 Classroom,465,60,Science and Technology Center,STC,341,STC341
239,1050,341 Classroom,540,60,Science and Technology Center,STC,341,STC341
239,1050,341 Classroom,615,60,Science and Technology Center,STC,341,STC341
239,1051,347 Classroom,540,60,Science and Technology Center,STC,347,STC347
239,1051,347 Classroom,915,60,Science and Technology Center,STC,347,STC347
239,1051,347 Classroom,990,120,Science and Technology Center,STC,347,STC347
239,1051,347 Classroom,615,60,Science and Technology Center,STC,347,STC347
239,1051,347 Classroom,840,60,Science and Technology Center,STC,347,STC347
239,1051,347 Classroom,765,60,Science and Technology Center,STC,347,STC347
239,1051,347 Classroom,690,60,Science and Technology Center,STC,347,STC347
239,1052,353 Classroom,915,60,Science and Technology Center,STC,353,STC353
239,1052,353 Classroom,840,60,Science and Technology Center,STC,353,STC353
239,1052,353 Classroom,765,60,Science and Technology Center,STC,353,STC353
239,1052,353 Classroom,990,120,Science and Technology Center,STC,353,STC353
239,1052,353 Classroom,615,60,Science and Technology Center,STC,353,STC353
239,1052,353 Classroom,540,60,Science and Technology Center,STC,353,STC353
239,1052,353 Classroom,690,60,Science and Technology Center,STC,353,STC353
239,1053,356 Classroom,765,60,Science and Technology Center,STC,356,STC356
239,1053,356 Classroom,690,60,Science and Technology Center,STC,356,STC356
239,1053,356 Classroom,615,60,Science and Technology Center,STC,356,STC356
239,1053,356 Classroom,465,60,Science and Technology Center,STC,356,STC356
239,1053,356 Classroom,915,60,Science and Technology Center,STC,356,STC356
239,1053,356 Classroom,990,120,Science and Technology Center,STC,356,STC356
239,1053,356 Classroom,840,60,Science and Technology Center,STC,356,STC356
239,1058,361 Classroom,840,60,Science and Technology Center,STC,361,STC361
239,1058,361 Classroom,1185,15,Science and Technology Center,STC,361,STC361
239,1058,361 Classroom,915,60,Science and Technology Center,STC,361,STC361
239,1058,361 Classroom,540,60,Science and Technology Center,STC,361,STC361
239,1058,361 Classroom,765,60,Science and Technology Center,STC,361,STC361
239,1058,361 Classroom,615,120,Science and Technology Center,STC,361,STC361
239,1174,361/367 Classroom Combo,840,60,Science and Technology Center,STC,361/367,STC361/367
239,1174,361/367 Classroom Combo,1185,15,Science and Technology Center,STC,361/367,STC361/367
