building_id,room_id,room_name,Hour,Length of Class
18,356,136 Barrus Concert Hall,990,60
18,356,136 Barrus Concert Hall,765,135
18,356,136 Barrus Concert Hall,540,60
18,356,136 Barrus Concert Hall,1050,90
18,358,159 Music Theory,690,60
18,358,159 Music Theory,765,60
18,358,159 Music Theory,840,60
18,358,159 Music Theory,915,60
18,358,159 Music Theory,990,60
18,358,159 Music Theory,465,60
18,358,159 Music Theory,540,60
18,359,181 Ensemble Hall,540,60
18,359,181 Ensemble Hall,915,60
18,359,181 Ensemble Hall,990,60
18,359,181 Ensemble Hall,690,60
18,359,181 Ensemble Hall,765,135
18,359,181 Ensemble Hall,465,60
18,359,181 Ensemble Hall,615,60
18,359,181 Ensemble Hall,1050,120
18,360,185 Classroom,915,60
18,360,185 Classroom,540,60
18,360,185 Classroom,615,60
18,360,185 Classroom,1140,60
18,360,185 Classroom,465,60
18,360,185 Classroom,990,135
18,360,185 Classroom,840,60
18,360,185 Classroom,765,60
18,364,220 Classroom ,840,60
18,364,220 Classroom ,615,60
18,364,220 Classroom ,690,60
18,364,220 Classroom ,990,60
18,364,220 Classroom ,765,60
18,366,269 Recital Hall,915,60
18,366,269 Recital Hall,765,60
18,366,269 Recital Hall,990,60
18,366,269 Recital Hall,540,60
18,366,269 Recital Hall,840,60
18,366,269 Recital Hall,690,60
18,366,269 Recital Hall,1110,60
18,366,269 Recital Hall,615,60
18,367,270 Lecture,765,60
18,367,270 Lecture,990,60
18,367,270 Lecture,615,60
18,367,270 Lecture,840,60
18,367,270 Lecture,915,60
18,367,270 Lecture,540,60
18,367,270 Lecture,690,60
18,368,274 Classroom,840,60
18,368,274 Classroom,990,60
18,368,274 Classroom,465,60
18,368,274 Classroom,690,60
18,368,274 Classroom,765,60
18,368,274 Classroom,915,60
18,368,274 Classroom,540,60
19,99,014 Computer Lab,690,180
19,99,014 Computer Lab,495,180
19,99,014 Computer Lab,885,180
19,100,035 Lecture Hall,840,60
19,100,035 Lecture Hall,765,60
19,100,035 Lecture Hall,990,180
19,100,035 Lecture Hall,690,60
19,100,035 Lecture Hall,615,60
19,100,035 Lecture Hall,540,60
19,102,071 Classroom  ,690,90
19,102,071 Classroom  ,1065,90
19,102,071 Classroom  ,795,90
19,102,071 Classroom  ,480,120
19,103,107 Computer Lab  ,990,180
19,103,107 Computer Lab  ,690,120
19,103,107 Computer Lab  ,840,120
19,103,107 Computer Lab  ,585,90
19,103,107 Computer Lab  ,480,90
19,104,136 Classroom,1050,180
19,104,136 Classroom,915,60
19,104,136 Classroom,840,60
19,104,136 Classroom,765,60
19,104,136 Classroom,990,60
19,104,136 Classroom,690,60
19,104,136 Classroom,480,120
19,105,137 Classroom,465,60
19,105,137 Classroom,540,60
19,105,137 Classroom,615,60
19,105,137 Classroom,690,60
19,105,137 Classroom,765,60
19,105,137 Classroom,840,60
19,105,137 Classroom,915,180
19,107,265 Classroom,540,60
19,107,265 Classroom,615,60
19,107,265 Classroom,690,90
19,107,265 Classroom,795,90
19,108,271 Classroom,840,60
19,108,271 Classroom,540,60
19,108,271 Classroom,615,60
19,108,271 Classroom,465,60
19,108,271 Classroom,690,60
19,108,271 Classroom,765,60
22,34,100 Lecture Hall,765,60
22,34,100 Lecture Hall,690,60
22,34,100 Lecture Hall,915,60
22,34,100 Lecture Hall,840,60
22,34,100 Lecture Hall,465,60
22,34,100 Lecture Hall,540,60
22,34,100 Lecture Hall,615,60
22,35,105 Lecture Hall,915,60
22,35,105 Lecture Hall,765,60
22,35,105 Lecture Hall,540,60
22,35,105 Lecture Hall,465,60
22,35,105 Lecture Hall,690,60
22,35,105 Lecture Hall,615,60
22,36,106 Lecture Hall,915,60
22,36,106 Lecture Hall,840,60
22,36,106 Lecture Hall,615,60
22,36,106 Lecture Hall,465,60
22,36,106 Lecture Hall,540,60
22,36,106 Lecture Hall,765,60
22,36,106 Lecture Hall,690,60
22,37,111 Lecture Hall,615,60
22,37,111 Lecture Hall,1020,120
22,37,111 Lecture Hall,540,60
22,37,111 Lecture Hall,765,60
22,37,111 Lecture Hall,465,60
22,37,111 Lecture Hall,690,60
22,37,111 Lecture Hall,840,60
22,38,120 Lecture Hall,765,60
22,38,120 Lecture Hall,690,60
22,38,120 Lecture Hall,990,180
22,38,120 Lecture Hall,465,60
22,38,120 Lecture Hall,615,60
22,38,120 Lecture Hall,540,60
22,39,130 Classroom,840,60
22,39,130 Classroom,615,60
22,39,130 Classroom,540,60
22,39,130 Classroom,465,60
22,39,130 Classroom,1080,60
22,39,130 Classroom,765,60
22,39,130 Classroom,690,60
22,40,140 Lecture Hall,690,60
22,40,140 Lecture Hall,765,60
22,40,140 Lecture Hall,615,60
22,40,140 Lecture Hall,540,60
22,40,140 Lecture Hall,465,60
22,40,140 Lecture Hall,915,60
22,40,140 Lecture Hall,840,60
22,41,144 Lecture Hall,840,60
22,41,144 Lecture Hall,615,60
22,41,144 Lecture Hall,765,60
22,41,144 Lecture Hall,465,60
22,41,144 Lecture Hall,690,60
22,41,144 Lecture Hall,915,60
22,41,144 Lecture Hall,540,60
22,42,146 Lecture Hall,615,60
22,42,146 Lecture Hall,840,60
22,42,146 Lecture Hall,765,60
22,42,146 Lecture Hall,690,60
22,42,146 Lecture Hall,540,60
22,42,146 Lecture Hall,465,60
22,43,147 Classroom,1020,90
22,43,147 Classroom,915,60
22,43,147 Classroom,540,60
22,43,147 Classroom,615,60
22,43,147 Classroom,840,60
22,43,147 Classroom,690,60
22,43,147 Classroom,765,60
22,45,160 Cultural Hall,1080,60
22,436,160/170/180 Cultural Hall,1080,60
22,46,170 Cultural Hall,1080,60
22,52,237 Conference,840,60
22,52,237 Conference,690,60
22,52,237 Conference,540,60
22,52,237 Conference,765,60
22,53,247 Lecture Hall,840,60
22,53,247 Lecture Hall,540,60
22,53,247 Lecture Hall,690,60
22,53,247 Lecture Hall,615,60
22,53,247 Lecture Hall,465,60
22,53,247 Lecture Hall,915,60
22,53,247 Lecture Hall,765,60
22,54,248 Lecture Hall,1020,90
22,54,248 Lecture Hall,540,60
22,54,248 Lecture Hall,615,60
22,54,248 Lecture Hall,690,60
22,54,248 Lecture Hall,840,60
22,54,248 Lecture Hall,915,60
22,54,248 Lecture Hall,765,60
22,56,249 Lecture Hall,765,60
22,56,249 Lecture Hall,690,60
22,56,249 Lecture Hall,465,60
22,56,249 Lecture Hall,615,60
22,56,249 Lecture Hall,915,60
22,56,249 Lecture Hall,840,60
22,56,249 Lecture Hall,540,60
22,57,275 Lecture Hall,615,60
22,57,275 Lecture Hall,765,60
22,57,275 Lecture Hall,690,60
22,57,275 Lecture Hall,540,60
22,57,275 Lecture Hall,465,60
22,57,275 Lecture Hall,915,60
22,57,275 Lecture Hall,840,60
22,58,276 Lecture Hall,465,60
22,58,276 Lecture Hall,915,60
22,58,276 Lecture Hall,540,60
22,58,276 Lecture Hall,615,60
22,58,276 Lecture Hall,690,60
22,58,276 Lecture Hall,765,90
22,59,278 Lecture Hall,765,60
22,59,278 Lecture Hall,915,60
22,59,278 Lecture Hall,840,60
22,59,278 Lecture Hall,690,60
22,59,278 Lecture Hall,615,60
22,59,278 Lecture Hall,540,60
22,59,278 Lecture Hall,465,60
22,448,Chapel/Cultural Hall,1080,60
